exposure_id,borrower_id,connected_group_id,reporting_date,segment,product_type,borrower_type,is_individual,is_sme,managed_as_retail,retail_transactor,annual_revenue,group_total_assets,exposure_class_raw,sector,geography,currency,external_rating,internal_grade,pd_1y,origination_date,contractual_maturity_years,outstanding_balance,credit_limit,undrawn_amount,revolving_flag,commitment_type,unconditionally_cancellable_flag,accrued_interest,collateral_type,collateral_value,property_value_at_origination,property_value_current,property_cashflow_dependent,regulatory_real_estate_eligible,senior_lien_amount,guarantee_value,guarantor_type,guarantor_rating,dpd,default_flag
EXP-0008783,BOR-0008783,GRP-0008783,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,B,B,0.05769782853506901,2025-01-06,2.5168291544715196,1755921.7413983757,1755921.7413983757,0.0,False,no_commitment,False,10309.055244742261,residential_property,2101380.2062683385,1983088.2181452275,2101380.2062683385,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0008892,BOR-0008892,GRP-0008892,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.01353416658393831,2020-08-30,1.259152287514722,3303873.223620325,3303873.223620325,0.0,False,no_commitment,False,29044.490866901346,residential_property,5042018.945270573,5230664.65916409,5042018.945270573,True,True,0.0,0.0,none,UNRATED,5,0
EXP-0008897,BOR-0008897,GRP-0008897,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.0019276978520207713,2021-06-26,1.447763601705634,1640927.3339129554,1640927.3339129554,0.0,False,no_commitment,False,11043.314622201233,residential_property,2692183.0104207937,2823625.994033364,2692183.0104207937,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0008912,BOR-0008912,GRP-0008912,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.005147953578168132,2018-06-12,1.2120354491469192,7495273.668325491,7495273.668325491,0.0,False,no_commitment,False,3231.473848213323,residential_property,17543511.095230002,18297468.865773108,17543511.095230002,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0008924,BOR-0008924,GRP-0008924,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004500438198842332,2024-08-09,0.9510561175726939,3823395.9519226872,3823395.9519226872,0.0,False,no_commitment,False,3854.9037348160014,residential_property,6732647.521219843,6401522.941496471,6732647.521219843,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008931,BOR-0008931,GRP-0008931,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.003285223132777842,2022-10-19,1.519661520166678,1594200.8267089708,1594200.8267089708,0.0,False,no_commitment,False,728.6405960574912,residential_property,2460530.5470911018,2353588.28513602,2460530.5470911018,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0008943,BOR-0008943,GRP-0008943,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.001692238420682529,2018-12-09,2.8393379284277676,1935881.579310737,1935881.579310737,0.0,False,no_commitment,False,6489.511283607263,residential_property,2724438.6428839737,2884588.0343257003,2724438.6428839737,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008962,BOR-0008962,GRP-0008962,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.0034419780604432147,2019-10-05,3.4542725611918943,7024769.835047187,7024769.835047187,0.0,False,no_commitment,False,12272.203725378504,residential_property,6978842.396501002,7300961.624446395,6978842.396501002,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0009024,BOR-0009024,GRP-0009024,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.005225376842957633,2026-01-01,1.488508635804384,7158398.926799563,7158398.926799563,0.0,False,no_commitment,False,11618.85372468584,residential_property,11583779.253570678,11756266.45655767,11583779.253570678,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0009100,BOR-0009100,GRP-0009100,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,B,B,0.05562431382461387,2022-03-23,1.0060550130797015,3707703.391702312,3707703.391702312,0.0,False,no_commitment,False,5138.959322305888,residential_property,7260882.122115226,7577383.056630661,7260882.122115226,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0009204,BOR-0009204,GRP-0009204,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0032797312109916375,2023-06-16,2.4756462883855805,4885364.3471610965,4885364.3471610965,0.0,False,no_commitment,False,41697.53024255754,residential_property,7062197.759575083,6604732.404234803,7062197.759575083,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0009368,BOR-0009368,GRP-0009368,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.01356319446132233,2018-04-13,7.855800881382046,1946220.128414524,1946220.128414524,0.0,False,no_commitment,False,19735.682351631,residential_property,3997154.09181462,4301983.097829035,3997154.09181462,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0009429,BOR-0009429,GRP-0009429,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.004200231204215224,2019-11-04,0.32916628558306793,4522145.887491873,4522145.887491873,0.0,False,no_commitment,False,1186.373224074774,residential_property,7805328.899306108,8374685.65752546,7805328.899306108,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0009435,BOR-0009435,GRP-0009435,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BB,BB,0.015079543444603133,2020-08-30,0.9453549405550954,2715986.1938289055,2715986.1938289055,0.0,False,no_commitment,False,20962.336174353426,residential_property,3111891.899580084,3221685.2361645363,3111891.899580084,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0009455,BOR-0009455,GRP-0009455,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004550259036429783,2020-12-28,0.41061900589299116,4544764.268292354,4544764.268292354,0.0,False,no_commitment,False,34668.45385322437,residential_property,6449701.816737483,6601148.4219822055,6449701.816737483,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0009482,BOR-0009482,GRP-0009482,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.005962880218607654,2019-12-04,2.0587291414165136,1589848.8921843735,1589848.8921843735,0.0,False,no_commitment,False,1198.0727532501787,residential_property,2933416.050045442,2851943.1568688755,2933416.050045442,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0029401,BOR-0029401,GRP-0029401,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Consumer,South,INR,BB,BB,0.01774667600400431,2024-11-07,0.43680720736757217,5281531.968805153,7460534.587471539,2179002.618666386,True,other_commitment,False,5701.578095715146,none,0.0,0.0,0.0,False,False,0.0,2834192.3085403936,eligible_bank,AA,60,0
EXP-0029414,BOR-0029407,GRP-0029407,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Healthcare,South,INR,BBB,BBB,0.0034625469519311705,2017-09-15,1.3863526718743395,15251956.799572857,30127261.747923143,14875304.948350286,True,other_commitment,False,41146.222432956885,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0029513,BOR-0029457,GRP-0029457,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Real Estate,North,INR,BBB,BBB,0.004585905061565408,2023-10-14,1.8109449475068735,10211216.562736629,31958983.78317869,21747767.220442064,True,other_commitment,False,32678.240384034056,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0029522,BOR-0029461,GRP-0029461,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Real Estate,West,INR,BBB,BBB,0.003858912690656462,2019-08-06,1.9201409722165506,10096598.571827354,27878353.857698224,17781755.285870872,True,other_commitment,False,68924.39744482585,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0029631,BOR-0029516,GRP-0029516,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Financial Services,South,INR,B,B,0.028345645086900535,2021-01-27,2.580170036905201,29384452.500081528,34587385.204099104,5202932.704017576,True,other_commitment,False,269365.1603785921,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0029648,BOR-0029524,GRP-0029524,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,IT Services,West,INR,A,A,0.0012484810973161908,2016-09-20,8.450477827921127,7092943.418705153,14614997.317480003,7522053.89877485,True,other_commitment,False,14572.653593474453,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0029658,BOR-0029529,GRP-0029529,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Construction,West,INR,BBB,BBB,0.0033277641084394176,2023-03-18,4.321605533044522,21781951.9888553,63808877.70897664,42026925.72012134,True,other_commitment,False,67822.07501224283,none,0.0,0.0,0.0,False,False,0.0,16491820.519469423,eligible_bank,AA,60,0
EXP-0029670,BOR-0029535,GRP-0029535,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Textiles,South,INR,A,A,0.0020738845639554034,2023-11-13,3.5353115305221996,8346589.95132478,12983725.975174174,4637136.023849394,True,other_commitment,False,40739.490241489155,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0029673,BOR-0029537,GRP-0029537,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Consumer,North,INR,B,B,0.057699253350590334,2020-01-03,3.915864027315373,15043944.976677475,18275108.477012515,3231163.5003350396,True,other_commitment,False,38521.708008270696,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0029858,BOR-0029629,GRP-0029629,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Textiles,North,INR,A,A,0.0012390693905058741,2017-09-15,2.3730152503092445,14205947.587971304,35624838.40212678,21418890.814155478,True,other_commitment,False,81423.72215004085,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0029983,BOR-0029692,GRP-0029692,2026-06-30,other,other,other,False,False,False,False,0.0,0.0,other,Construction,South,INR,A,A,0.001389005373207268,2025-02-05,2.3275670013737897,12887023.521032333,15508433.839851996,2621410.3188196626,True,other_commitment,False,136387.86350655652,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0015601,BOR-0015601,GRP-0015601,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.05830289702607308,2021-05-27,3.0525856109293885,879250.9848115628,879250.9848115628,0.0,False,no_commitment,False,3586.83289505911,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0015614,BOR-0015614,GRP-0015614,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.005216447954173288,2022-05-22,3.537297576608157,2568265.6148394607,2568265.6148394607,0.0,False,no_commitment,False,2160.5715171482725,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0015728,BOR-0015728,GRP-0015728,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,B,B,0.053127920591893155,2020-04-02,0.8544618807481927,281106.6476630782,281106.6476630782,0.0,False,no_commitment,False,3157.296318132214,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015783,BOR-0015783,GRP-0015783,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,CCC,CCC,0.22103883166334748,2018-11-09,3.1712208389819256,1869406.5711760684,1869406.5711760684,0.0,False,no_commitment,False,4622.390428997672,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0015806,BOR-0015806,GRP-0015806,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BBB,BBB,0.0032883098815383754,2017-03-19,1.897709883951681,1160675.6243118169,1160675.6243118169,0.0,False,no_commitment,False,5652.241238471616,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015879,BOR-0015879,GRP-0015879,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.005301465778372654,2026-01-01,2.598216970502618,1387561.5350632297,1387561.5350632297,0.0,False,no_commitment,False,14590.611058803352,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015917,BOR-0015917,GRP-0015917,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.004094780117840788,2023-06-16,1.4290781849381504,170303.1565284199,170303.1565284199,0.0,False,no_commitment,False,1426.0014903724966,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015948,BOR-0015948,GRP-0015948,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0048979379547067214,2021-08-25,1.1489496152675096,343700.46173402073,343700.46173402073,0.0,False,no_commitment,False,1725.5486948160242,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015985,BOR-0015985,GRP-0015985,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BBB,BBB,0.005005056970980472,2017-11-14,1.307607779334695,165572.42648625094,165572.42648625094,0.0,False,no_commitment,False,1291.5241320117923,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0015996,BOR-0015996,GRP-0015996,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.014691278606949923,2026-01-01,2.679622678912603,696186.9574717375,696186.9574717375,0.0,False,no_commitment,False,7439.415945100223,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0016013,BOR-0016013,GRP-0016013,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0035776925155806033,2025-04-06,2.024586580489818,630742.4904029634,630742.4904029634,0.0,False,no_commitment,False,4547.924762255185,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0016063,BOR-0016063,GRP-0016063,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.005270474291687592,2022-11-18,2.2695667804441,779333.0385314554,779333.0385314554,0.0,False,no_commitment,False,4102.959305085767,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0016140,BOR-0016140,GRP-0016140,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BB,BB,0.014956504882836912,2022-03-23,1.2969262666916317,2169084.3541403483,2169084.3541403483,0.0,False,no_commitment,False,11051.449930065759,none,0.0,0.0,0.0,False,False,0.0,1174904.2175794016,eligible_bank,AA,5,0
EXP-0016181,BOR-0016181,GRP-0016181,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,A,A,0.0012818201216826567,2023-04-17,1.1174212296604236,1212459.6072651432,1212459.6072651432,0.0,False,no_commitment,False,8503.472954259221,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0016229,BOR-0016229,GRP-0016229,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.012296492754582472,2020-06-01,1.9884171802348904,511948.1795865878,511948.1795865878,0.0,False,no_commitment,False,5701.631479512541,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0016354,BOR-0016354,GRP-0016354,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,B,B,0.04296579712025083,2020-11-28,3.000394271649385,228471.15633561337,228471.15633561337,0.0,False,no_commitment,False,1986.2313198591419,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0016416,BOR-0016416,GRP-0016416,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BBB,BBB,0.004596570128784266,2020-05-02,0.4265579682061859,415038.39374165586,415038.39374165586,0.0,False,no_commitment,False,1877.0412460482955,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0016471,BOR-0016471,GRP-0016471,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.06647460381119823,2020-01-03,1.0469040296815424,708222.097894394,708222.097894394,0.0,False,no_commitment,False,981.7327971065898,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0016473,BOR-0016473,GRP-0016473,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.00397498134013707,2023-09-14,5.051626889759804,657427.90719645,657427.90719645,0.0,False,no_commitment,False,510.16302480798055,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0016482,BOR-0016482,GRP-0016482,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,A,A,0.00184470500382593,2022-12-18,2.1102677903969402,524019.39808092004,524019.39808092004,0.0,False,no_commitment,False,4326.437162479535,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0016539,BOR-0016539,GRP-0016539,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.0034943996001699815,2023-05-17,1.6256720337542543,634616.9311017329,634616.9311017329,0.0,False,no_commitment,False,749.7621797110066,none,0.0,0.0,0.0,False,False,0.0,178191.1137788496,eligible_bank,AA,5,0
EXP-0016588,BOR-0016588,GRP-0016588,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0036810674914699412,2023-12-13,0.658782235310269,1409310.7917136033,1409310.7917136033,0.0,False,no_commitment,False,5491.179215474617,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0016641,BOR-0016641,GRP-0016641,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.004347411039758277,2024-03-12,2.7041198412156384,753793.7144796266,753793.7144796266,0.0,False,no_commitment,False,6274.945277703913,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
